long,lat,epsg3413_x,epsg3413_y,elevation,id,meters_from_site,inclination_from_site,bearing_from_site
-149.0075352485,61.900593966,-3011682.5,751317.5,1795.368,1847,2126.137,13.00368135,100.15937592
-149.0075575883,61.9006362072,-3011677.5,751317.5,1793.425,1848,2123.285,12.97076264,100.10147775
-149.0090768547,61.9035086117,-3011337.5,751317.5,1637.325,1849,1949.772,9.69078314,95.9451132
-149.0074680386,61.9006467449,-3011677.5,751312.5,1787.816,1850,2127.397,12.80299105,100.06145118
-149.0074903783,61.9006889861,-3011672.5,751312.5,1783.114,1851,2124.558,12.69890319,100.00356417
-149.0089872961,61.9035191507,-3011337.5,751312.5,1636.275,1852,1954.249,9.63908282,95.91315914
-149.0074008284,61.9006995238,-3011672.5,751307.5,1779.063,1853,2128.679,12.57129925,99.96382473
-149.0089200818,61.9035719311,-3011332.5,751307.5,1632.498,1854,1956.515,9.52060091,95.81722288
-149.0089424261,61.9036141725,-3011327.5,751307.5,1628.827,1855,1954.311,9.42642555,95.75298636
-149.0089647706,61.9036564139,-3011322.5,751307.5,1624.279,1856,1952.118,9.30688037,95.6886539
-149.0089871151,61.9036986553,-3011317.5,751307.5,1619.141,1857,1949.935,9.1700316,95.62422544
-149.007333618,61.9007523027,-3011667.5,751302.5,1771.362,1858,2129.985,12.36631317,99.86649579
-149.0073559575,61.9007945439,-3011662.5,751302.5,1766.409,1859,2127.174,12.25481826,99.80863273
-149.0089199003,61.9037514357,-3011312.5,751302.5,1607.558,1860,1952.269,8.82763618,95.52874305
-149.0072664072,61.9008050815,-3011662.5,751297.5,1762.808,1861,2131.313,12.13924668,99.76946357
-149.0072887467,61.9008473227,-3011657.5,751297.5,1758.237,1862,2128.515,12.03709057,99.71161327
-149.0073110863,61.9008895639,-3011652.5,751297.5,1753.439,1863,2125.726,11.92869153,99.65367293
-149.0090314428,61.9041421478,-3011267.5,751297.5,1600.259,1864,1937.787,8.68178514,94.91539828
-149.0072438752,61.9009423428,-3011647.5,751292.5,1747.739,1865,2127.103,11.77411114,99.55696354
-149.0093887931,61.9049975175,-3011167.5,751292.5,1598.553,1866,1903.375,8.78614559,93.56665987
-149.0094111393,61.9050397591,-3011162.5,751292.5,1603.168,1867,1901.544,8.93020817,93.49969125
-149.0094334857,61.9050820006,-3011157.5,751292.5,1605.220,1868,1899.724,8.99902036,93.43262702
-149.0071543244,61.9009528803,-3011647.5,751287.5,1745.257,1869,2131.266,11.68779566,99.51846284
-149.0090981174,61.9046278827,-3011212.5,751287.5,1584.215,1870,1924.974,8.2715714,94.13739727
-149.009120463,61.9046701242,-3011207.5,751287.5,1582.155,1871,1923.047,8.21964476,94.07143448
-149.0091428086,61.9047123658,-3011202.5,751287.5,1581.821,1872,1921.130,8.21797613,94.00537684
-149.0091651542,61.9047546074,-3011197.5,751287.5,1581.030,1873,1919.224,8.20289141,93.93922431
-149.0091874999,61.9047968489,-3011192.5,751287.5,1581.205,1874,1917.330,8.21601007,93.87297687
-149.0092098457,61.9048390905,-3011187.5,751287.5,1583.660,1875,1915.447,8.29589928,93.80663449
-149.0092321916,61.9048813321,-3011182.5,751287.5,1587.274,1876,1913.575,8.4098082,93.74019714
-149.0092545376,61.9049235736,-3011177.5,751287.5,1591.503,1877,1911.714,8.54188191,93.6736648
-149.0092768836,61.9049658152,-3011172.5,751287.5,1594.839,1878,1909.864,8.64787221,93.60703745
-149.008561662,61.903793591,-3011312.5,751282.5,1603.715,1879,1970.321,8.63880828,95.40643575
-149.0089638646,61.9045539386,-3011222.5,751282.5,1587.573,1880,1933.466,8.33320626,94.24120584
-149.0089862098,61.9045961802,-3011217.5,751282.5,1584.720,1881,1931.521,8.25861655,94.17557744
-149.0084721022,61.9038041297,-3011312.5,751277.5,1602.668,1882,1974.840,8.58964166,95.37623446
-149.0084944461,61.9038463712,-3011307.5,751277.5,1601.729,1883,1972.707,8.57211062,95.31243185
-149.008539134,61.9039308542,-3011297.5,751277.5,1598.829,1884,1968.474,8.50773483,95.18454736
-149.0085614781,61.9039730958,-3011292.5,751277.5,1598.276,1885,1966.372,8.50094342,95.12046539
-149.0085838223,61.9040153373,-3011287.5,751277.5,1597.156,1886,1964.282,8.47790657,95.0562902
-149.008695544,61.9042265451,-3011262.5,751277.5,1602.951,1887,1953.986,8.68804295,94.73401466
-149.0087178886,61.9042687866,-3011257.5,751277.5,1603.894,1888,1951.959,8.72397623,94.66927935
-149.0087402332,61.9043110282,-3011252.5,751277.5,1603.506,1889,1949.943,8.72170127,94.60445055
-149.0087849227,61.9043955113,-3011242.5,751277.5,1599.339,1890,1945.942,8.61947547,94.47451232
-149.0088072675,61.9044377529,-3011237.5,751277.5,1596.107,1891,1943.958,8.53499035,94.40940282
-149.0088296124,61.9044799945,-3011232.5,751277.5,1591.770,1892,1941.985,8.41835944,94.3441997
-149.0088519574,61.904522236,-3011227.5,751277.5,1588.581,1893,1940.022,8.33456129,94.2789029
-149.0084048862,61.9038569098,-3011307.5,751272.5,1600.185,1894,1977.233,8.50903033,95.2825131
-149.00842723,61.9038991513,-3011302.5,751272.5,1598.530,1895,1975.116,8.47105502,95.21875242
-149.0086506718,61.904321567,-3011252.5,751272.5,1601.751,1896,1954.521,8.65131322,94.5760444
-149.0084035917,61.9051134465,-3011167.5,751237.5,1630.649,1897,1954.633,9.47686917,93.28404097
-149.0094315265,61.9070565714,-3010937.5,751237.5,1537.739,1898,1884.625,7.0589797,90.18512927
-149.0094538746,61.9070988133,-3010932.5,751237.5,1535.204,1899,1883.386,6.98762446,90.11564659
-149.0094762227,61.9071410553,-3010927.5,751237.5,1531.789,1900,1882.159,6.88966974,90.0460742
-149.0094985709,61.9071832972,-3010922.5,751237.5,1528.904,1901,1880.945,6.80745403,89.97641212
-149.0092525653,61.9068981431,-3010957.5,751232.5,1543.693,1902,1894.534,7.1997204,90.44371398
-149.009274913,61.9069403851,-3010952.5,751232.5,1542.388,1903,1893.249,7.16567921,90.37475544
-149.0092972607,61.906982627,-3010947.5,751232.5,1540.643,1904,1891.976,7.11842261,90.30570757
-149.0093196085,61.9070248689,-3010942.5,751232.5,1538.684,1905,1890.716,7.06466763,90.23657039
-149.0094090003,61.9071938367,-3010922.5,751232.5,1527.622,1906,1885.798,6.75169273,89.95912922
-149.0094313484,61.9072360787,-3010917.5,751232.5,1524.462,1907,1884.599,6.66117445,89.88954597
-149.0094536966,61.9072783206,-3010912.5,751232.5,1521.515,1908,1883.414,6.57688142,89.81987359
-149.0081797743,61.90505004,-3011177.5,751227.5,1622.004,1909,1967.557,9.17056763,93.36414007
-149.0082021188,61.9050922818,-3011172.5,751227.5,1629.259,1910,1965.760,9.38476068,93.29926546
-149.0082244633,61.9051345236,-3011167.5,751227.5,1628.515,1911,1963.974,9.37201375,93.23430185
-149.0091406481,61.9068664405,-3010962.5,751227.5,1543.310,1912,1900.659,7.16540819,90.49406543
-149.0093641257,61.9072888601,-3010912.5,751227.5,1519.889,1913,1888.273,6.51141387,89.80301535
-149.0081572434,61.9051873039,-3011162.5,751222.5,1624.750,1914,1966.877,9.25163324,93.14470621
-149.0092745547,61.9072993995,-3010912.5,751222.5,1519.156,1915,1893.133,6.47292771,89.78624365
-149.0080900232,61.9052400842,-3011157.5,751217.5,1622.384,1916,1969.801,9.1710526,93.05542859
-149.0086486555,61.9062961315,-3011032.5,751217.5,1581.988,1917,1929.615,8.18718558,91.40539572
-149.0080228028,61.9052928644,-3011152.5,751212.5,1626.138,1918,1972.745,9.26383255,92.96646775
-149.0083803215,61.9059687348,-3011072.5,751212.5,1598.484,1919,1946.442,8.59266743,91.91773551
-149.008402667,61.9060109767,-3011067.5,751212.5,1597.668,1920,1944.895,8.5758973,91.85144415
-149.0084250126,61.9060532186,-3011062.5,751212.5,1594.474,1921,1943.360,8.49048802,91.78506507
-149.0084473582,61.9060954606,-3011057.5,751212.5,1590.651,1922,1941.837,8.38667029,91.71859826
-149.0084697039,61.9061377025,-3011052.5,751212.5,1588.967,1923,1940.325,8.34444894,91.65204375
-149.0084920497,61.9061799445,-3011047.5,751212.5,1587.123,1924,1938.826,8.29745827,91.58540153
-149.0085143956,61.9062221864,-3011042.5,751212.5,1584.950,1925,1937.338,8.24080141,91.51867162
-149.0085814336,61.9063489122,-3011027.5,751212.5,1576.354,1926,1932.944,8.00957393,91.31795575
-149.0088272449,61.906813574,-3010972.5,751212.5,1544.817,1927,1917.752,7.14652718,90.57525051
-149.0091177602,61.9073627202,-3010907.5,751212.5,1515.980,1928,1901.694,6.34952837,89.68386568
-149.0079332379,61.9053034027,-3011152.5,751207.5,1627.085,1929,1977.435,9.26897938,92.94256776
-149.0079555822,61.9053456446,-3011147.5,751207.5,1628.604,1930,1975.711,9.31981871,92.87782242
-149.0079779265,61.9053878865,-3011142.5,751207.5,1627.806,1931,1973.997,9.30523309,92.81298988
-149.0080002709,61.9054301284,-3011137.5,751207.5,1627.085,1932,1972.295,9.29273117,92.74807015
-149.0080226154,61.9054723703,-3011132.5,751207.5,1624.097,1933,1970.604,9.21593766,92.68306321
-149.0082460639,61.9058947895,-3011082.5,751207.5,1598.572,1934,1954.315,8.56110965,92.02819586
-149.0090505365,61.9074155015,-3010902.5,751207.5,1512.364,1935,1905.413,6.22980222,89.5985025
-149.0079553943,61.9055251506,-3011127.5,751202.5,1618.988,1936,1973.636,9.05742426,92.59490106
-149.0080447726,61.9056941183,-3011107.5,751202.5,1608.442,1937,1967.045,8.78751222,92.3342327
-149.0080671174,61.9057363603,-3011102.5,751202.5,1605.204,1938,1965.426,8.70240739,92.26884867
-149.0080894622,61.9057786022,-3011097.5,751202.5,1603.292,1939,1963.818,8.65491117,92.20337786
-149.0081118071,61.9058208441,-3011092.5,751202.5,1601.865,1940,1962.221,8.62114373,92.13782027
-149.0081341521,61.9058630861,-3011087.5,751202.5,1599.952,1941,1960.636,8.57335276,92.07217589
-149.008424643,61.9064122318,-3011022.5,751202.5,1569.216,1942,1941.085,7.76969737,91.21090269
-149.0085587197,61.9066656838,-3010992.5,751202.5,1552.452,1943,1932.732,7.3144972,90.80844886
-149.0085810661,61.9067079258,-3010987.5,751202.5,1550.301,1944,1931.381,7.25676834,90.74106999
-149.0086034125,61.9067501678,-3010982.5,751202.5,1548.252,1945,1930.043,7.20187431,90.67360453
-149.0089833126,61.9074682827,-3010897.5,751202.5,1509.471,1946,1909.151,6.1319054,89.51346678
-149.0078881729,61.9055779308,-3011122.5,751197.5,1615.227,1947,1976.689,8.93730771,92.50705288
-149.0079105173,61.9056201728,-3011117.5,751197.5,1613.096,1948,1975.039,8.88432953,92.44207348
-149.0079328618,61.9056624147,-3011112.5,751197.5,1610.018,1949,1973.401,8.80434105,92.37700777
-149.0084468043,61.9066339805,-3010997.5,751197.5,1554.124,1950,1938.904,7.3400612,90.85667704
-149.0089160884,61.907521064,-3010892.5,751197.5,1505.437,1951,1912.908,6.00044987,89.42875701
-149.0082678516,61.9064755511,-3011017.5,751192.5,1563.256,1952,1949.255,7.56544131,91.10477512
-149.0083125432,61.9065600352,-3011007.5,751192.5,1557.987,1953,1946.461,7.4237058,90.97141305
-149.0083348891,61.9066022772,-3011002.5,751192.5,1555.512,1954,1945.082,7.35720707,90.90460342
-149.0088488639,61.9075738452,-3010887.5,751192.5,1500.911,1955,1916.684,5.85485901,89.3443717
-149.0081782829,61.9064860896,-3011017.5,751187.5,1561.770,1956,1954.053,7.50423909,91.08528693
-149.0082006285,61.9065283317,-3011012.5,751187.5,1558.863,1957,1952.654,7.4256923,91.01880149
-149.0086024944,61.9076477043,-3010882.5,751177.5,1493.845,1958,1930.244,5.60634508,89.23013432
-149.0084456963,61.9077110242,-3010877.5,751167.5,1489.761,1959,1938.951,5.46178766,89.13213554
-149.0084680433,61.9077532664,-3010872.5,751167.5,1486.611,1960,1937.901,5.37242797,89.06392628
-149.0081320979,61.9078376634,-3010867.5,751147.5,1478.838,1961,1956.439,5.09604234,88.93870865
-149.0080425246,61.9078482019,-3010867.5,751142.5,1477.476,1962,1961.334,5.0439182,88.92465395
-149.0079752976,61.9079009827,-3010862.5,751137.5,1473.692,1963,1965.220,4.92449894,88.84325926
-149.0019461345,61.9126933948,-3010407.5,750687.5,1373.670,1964,2376.032,1.67071695,82.555935
-149.0018342018,61.9126616847,-3010412.5,750682.5,1372.912,1965,2380.909,1.6490613,82.61751657
-149.0018788835,61.9127461733,-3010402.5,750682.5,1372.703,1966,2381.163,1.64385453,82.4974226
-149.001655248,61.9125032414,-3010432.5,750677.5,1370.630,1967,2385.524,1.5911131,82.85805876
-149.0016775884,61.9125454858,-3010427.5,750677.5,1371.172,1968,2385.604,1.60405216,82.79834979
-149.0016999289,61.9125877301,-3010422.5,750677.5,1371.688,1969,2385.695,1.61638257,82.73859381
-149.0017222694,61.9126299744,-3010417.5,750677.5,1371.968,1970,2385.796,1.6230426,82.6787909
-149.0018116323,61.9127989518,-3010397.5,750677.5,1371.891,1971,2386.304,1.6208371,82.4391115
-149.0015209764,61.9124292867,-3010442.5,750672.5,1368.982,1972,2390.395,1.54838746,82.97799943
-149.0015433165,61.9124715311,-3010437.5,750672.5,1369.234,1973,2390.454,1.55439551,82.91850997
-149.0017667216,61.9128939746,-3010387.5,750672.5,1370.790,1974,2391.619,1.59089436,82.3210451
-149.0013867055,61.9123553319,-3010452.5,750667.5,1368.880,1975,2395.308,1.54277363,83.09724961
-149.0014090454,61.9123975762,-3010447.5,750667.5,1368.506,1976,2395.346,1.53382955,83.03797865
-149.0016994698,61.9129467531,-3010382.5,750667.5,1369.149,1977,2396.790,1.54825636,82.26321451
-149.0012524353,61.9122813769,-3010462.5,750662.5,1368.869,1978,2400.264,1.5393397,83.21581423
-149.0012747749,61.9123236213,-3010457.5,750662.5,1368.070,1979,2400.281,1.52027106,83.15676074
-149.0016322178,61.9129995315,-3010377.5,750662.5,1368.388,1980,2401.970,1.52678827,82.20558239
-149.0015649655,61.9130523099,-3010372.5,750657.5,1366.550,1981,2407.160,1.47977918,82.14814784
-149.0015873062,61.9130945543,-3010367.5,750657.5,1366.146,1982,2407.364,1.47002628,82.08838858
-149.001564735,61.9132318217,-3010352.5,750652.5,1363.845,1983,2413.032,1.41197865,81.9117392
-149.0015870759,61.9132740662,-3010347.5,750652.5,1363.379,1984,2413.277,1.40077973,81.8519257
-149.0016094168,61.9133163106,-3010342.5,750652.5,1362.304,1985,2413.532,1.37514243,81.79206737
-149.0016317578,61.9133585551,-3010337.5,750652.5,1361.262,1986,2413.798,1.35025138,81.73216429
-148.9979438938,61.9081833355,-3010962.5,750602.5,1514.655,1987,2509.423,4.79017081,88.74451298
-148.9978766463,61.9082361108,-3010957.5,750597.5,1517.091,1988,2513.347,4.83785851,88.68112887
-148.9978093985,61.908288886,-3010952.5,750592.5,1520.311,1989,2517.284,4.90308305,88.61793167
-148.9977421504,61.9083416612,-3010947.5,750587.5,1522.586,1990,2521.236,4.94677258,88.55492072
-148.9977644813,61.9083839056,-3010942.5,750587.5,1524.871,1991,2520.290,5.00016559,88.5021668
-148.9976972329,61.9084366808,-3010937.5,750582.5,1524.991,1992,2524.267,4.99503994,88.43939051
-148.9977195637,61.9084789251,-3010932.5,750582.5,1525.657,1993,2523.342,5.01186628,88.38663773
-148.9977418946,61.9085211695,-3010927.5,750582.5,1525.825,1994,2522.427,5.01745343,88.33383699
-148.9977642256,61.9085634138,-3010922.5,750582.5,1526.662,1995,2521.521,5.03811717,88.28098833
-148.9997743005,61.9123654181,-3010472.5,750582.5,1373.193,1996,2480.261,1.58953099,83.33251608
-148.9997966378,61.9124076628,-3010467.5,750582.5,1371.657,1997,2480.257,1.55407984,83.27545809
-148.9976969768,61.9086161891,-3010917.5,750577.5,1526.218,1998,2525.545,5.02014166,88.21854583
-148.9976297277,61.9086689643,-3010912.5,750572.5,1524.958,1999,2529.582,4.98385801,88.15628782
-148.9995504433,61.9123019938,-3010482.5,750572.5,1375.216,2000,2490.298,1.62964256,83.44589202
-148.9994831886,61.9123547709,-3010477.5,750567.5,1373.815,2001,2495.274,1.59423357,83.38896219
-148.9970922456,61.9087321482,-3010912.5,750542.5,1527.094,2002,2559.121,4.97407117,88.10057386
-148.9970026651,61.9087426787,-3010912.5,750537.5,1525.925,2003,2564.046,4.93864798,88.09141213
-148.9970249951,61.9087849232,-3010907.5,750537.5,1527.534,2004,2563.184,4.97600082,88.0392902
-148.9970473252,61.9088271677,-3010902.5,750537.5,1529.704,2005,2562.332,5.0257863,87.98712218
-148.9970696553,61.9088694122,-3010897.5,750537.5,1532.227,2006,2561.489,5.08342684,87.93490808
-148.9970024044,61.9089221872,-3010892.5,750532.5,1534.385,2007,2565.587,5.12316987,87.87390206
-148.9969351531,61.9089749621,-3010887.5,750527.5,1536.389,2008,2569.697,5.15933755,87.81307438
-148.9969574832,61.9090172067,-3010882.5,750527.5,1539.332,2009,2568.886,5.22605703,87.76091368
-148.9970691348,61.9092284295,-3010857.5,750527.5,1535.828,2010,2564.973,5.15636367,87.49942679
-148.9970914653,61.9092706741,-3010852.5,750527.5,1533.563,2011,2564.219,5.10765865,87.44699294
-148.997649751,61.9103267899,-3010727.5,750527.5,1528.219,2012,2548.483,5.01983479,86.12146286
-148.9976720833,61.9103690346,-3010722.5,750527.5,1529.505,2013,2547.979,5.04951788,86.0678582
-148.9976944158,61.9104112793,-3010717.5,750527.5,1530.430,2014,2547.485,5.0711331,86.01420898
-148.9977167482,61.9104535239,-3010712.5,750527.5,1530.702,2015,2547.001,5.07815471,85.96051524
-148.9968902317,61.9090699816,-3010877.5,750522.5,1541.161,2016,2573.021,5.25809922,87.7003135
-148.9972475218,61.9097458955,-3010797.5,750522.5,1528.214,2017,2561.513,4.99432468,86.86038599
-148.9972698531,61.9097881401,-3010792.5,750522.5,1527.618,2018,2560.875,4.9823246,86.80750747
-148.9972921843,61.9098303848,-3010787.5,750522.5,1527.291,2019,2560.246,4.97628064,86.75458408
-148.9973145157,61.9098726294,-3010782.5,750522.5,1526.888,2020,2559.628,4.96852275,86.70161585
-148.9973368472,61.9099148741,-3010777.5,750522.5,1525.740,2021,2559.018,4.94418101,86.6486028
-148.9974485054,61.9101260974,-3010752.5,750522.5,1524.696,2022,2556.117,4.92653263,86.38286664
-148.9974708372,61.9101683421,-3010747.5,750522.5,1524.984,2023,2555.566,4.9340122,86.32958546
-148.9974931692,61.9102105868,-3010742.5,750522.5,1525.081,2024,2555.024,4.93720766,86.27625971
-148.9975155012,61.9102528314,-3010737.5,750522.5,1525.373,2025,2554.492,4.94472591,86.22288944
-148.9975378332,61.9102950761,-3010732.5,750522.5,1525.909,2026,2553.970,4.95767007,86.16947467
-148.9976271622,61.9104640549,-3010712.5,750522.5,1529.168,2027,2551.978,5.03413319,85.95537143
-148.9976494946,61.9105062996,-3010707.5,750522.5,1528.854,2028,2551.504,5.02806442,85.90173477
-148.9976718271,61.9105485443,-3010702.5,750522.5,1527.298,2029,2551.040,4.99429578,85.84805384
-148.9968229799,61.9091227565,-3010872.5,750517.5,1540.742,2030,2577.168,5.24044064,87.63989044
-148.9970016222,61.9094607135,-3010832.5,750517.5,1531.349,2031,2571.196,5.04491733,87.22177794
-148.9970239528,61.9095029581,-3010827.5,750517.5,1531.462,2032,2570.493,5.04879941,87.16931131
-148.9970462835,61.9095452028,-3010822.5,750517.5,1530.422,2033,2569.799,5.02714644,87.11679977
-148.9970686143,61.9095874474,-3010817.5,750517.5,1529.190,2034,2569.114,5.00120668,87.06424335
-148.9970909451,61.9096296921,-3010812.5,750517.5,1528.378,2035,2568.439,4.98455654,87.01164207
-148.997113276,61.9096719367,-3010807.5,750517.5,1527.876,2036,2567.774,4.97470706,86.95899596
-148.9971356069,61.9097141814,-3010802.5,750517.5,1527.397,2037,2567.118,4.96536377,86.90630506
-148.9972695941,61.9099676494,-3010772.5,750517.5,1523.619,2038,2563.383,4.88874663,86.58922086
-148.9972919256,61.9100098941,-3010767.5,750517.5,1523.096,2039,2562.795,4.87825216,86.53621733
-148.9973142571,61.9100521388,-3010762.5,750517.5,1522.862,2040,2562.216,4.87414899,86.48316927
-148.9973365887,61.9100943835,-3010757.5,750517.5,1522.999,2041,2561.646,4.87828763,86.43007673
-148.9967557278,61.9091755314,-3010867.5,750512.5,1539.595,2042,2581.328,5.20681045,87.57964385
-148.9967780578,61.909217776,-3010862.5,750512.5,1537.471,2043,2580.559,5.16157067,87.5275877
